Tweet,Labels,0,1,2,3,4,5,6,7,8,9,10
dont know need hear stay home lockdown perfect time grow eyebrow,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
im pray govern say corona april fool joke,"[2, 10]",0,0,1,0,0,0,0,0,0,0,1
alright corona april time say april foul like real aint play,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
im still go work wonder pant still mandatory workplace attic comida couid,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
look forward joe exit corona halloween costume year,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
okay corona time say april mop whole world,[10],0,0,0,0,0,0,0,0,0,0,1
corona really aint let stoner full month lao,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
two four wheeler ban use already done couid,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
pro test use detect hiv cant test couid faster,"[2, 3, 7, 9]",0,0,1,1,0,0,0,1,0,1,0
guy told let take corona but,[10],0,0,0,0,0,0,0,0,0,0,1
fuck tell april fool joke corona delete life the,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
corona nigerian know saint look like,[10],0,0,0,0,0,0,0,0,0,0,1
vietnam in death zero traffic death nearly men women children,"[5, 8, 9]",0,0,0,0,0,1,0,0,1,1,0
there go american girl doll like year live couid tandem name go macleish,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
im gon na start whatsapp hoax bhai reduce chance corona mum stop feed warm saltwater,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
what wrong third one side blackout sunday without elect water corona,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
apart couid amplify anvil ibuprofen sick take tylenol instead,"[0, 7, 9, 10]",1,0,0,0,0,0,0,1,0,1,1
per cent death certify shown direct causal,"[0, 8, 9]",1,0,0,0,0,0,0,0,1,1,0
guy want india top corona death see jealous guy india,[6],0,0,0,0,0,0,1,0,0,0,0
tri plan day pray corona social distance clear,[2],0,0,1,0,0,0,0,0,0,0,0
trump manage find time golf impeach could found time deal,[6],0,0,0,0,0,0,1,0,0,0,0
saw rick mercer trend see caught corona virus turn anyth bore rant,[6],0,0,0,0,0,0,1,0,0,0,0
go ahead universe are joke corona part april fool prank,"[6, 7, 10]",0,0,0,0,0,0,1,1,0,0,1
american die couid of talk go car shop,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
poor european dont know fuck hide true number case overcome iran,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
corona shit look like gon na anytime soon disappoint,"[3, 5]",0,0,0,1,0,1,0,0,0,0,0
sent say public media not help affect,"[8, 9]",0,0,0,0,0,0,0,0,1,1,0
im old enough remem dead bad news couid,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
ight corona ya funky bitch got day,[6],0,0,0,0,0,0,1,0,0,0,0
know ive couid ive symptom told flu im cough green phlegm,[4],0,0,0,0,1,0,0,0,0,0,0
news dont even say weather good morn stay indoor,"[4, 5, 10]",0,0,0,0,1,1,0,0,0,0,1
corona get feelin unusual feelin like gettin good suh,"[4, 5, 9]",0,0,0,0,1,1,0,0,0,1,0
bill gate money behind mad scientist bought paid creat,"[6, 7, 9]",0,0,0,0,0,0,1,1,0,1,0
pleas stay home need sport come back of stu couid,"[2, 10]",0,0,1,0,0,0,0,0,0,0,1
corona virus isn't someth joke wif peopl die,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
ive got best roommate sem faa pizza ur say might go thou sem laugh dah ke hap corona,"[0, 5, 10]",1,0,0,0,0,1,0,0,0,0,1
okay that april fool day gon na find corona big joke,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
wednesday edit into am sumerian mangina corona,"[0, 5, 8, 9]",1,0,0,0,0,1,0,0,1,1,0
happen supply chain grocery one person get infect,"[4, 9, 10]",0,0,0,0,1,0,0,0,0,1,1
today face deadly combo virus corona virus,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
heh do fuck wont play democrat game,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
stig ur bore go watch video got laugh you need couid,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
whole fact need virus make us come toget realize human make feel sort emit,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
beat corona virus want go church thank god really need pray everyth,[2],0,0,1,0,0,0,0,0,0,0,0
tori lane french battle infect corona mess noise,"[3, 6, 9]",0,0,0,1,0,0,1,0,0,1,0
since track corona case dont use technology track cash don't,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
stay inside day im riddle guilt even touch eye couid,[4],0,0,0,0,1,0,0,0,0,0,0
china photon creat mean photon bike love damn they got clean hous haha,[10],0,0,0,0,0,0,0,0,0,0,1
im get fruit cuz back hurt cant sleep top fact there corona outside quit,[6],0,0,0,0,0,0,1,0,0,0,0
spread certain area go base time prefer,"[0, 4, 9, 10]",1,0,0,0,1,0,0,0,0,1,1
remind someth id forgotten dead ago far go,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
danger cure contain serious healthcare ignore,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
here fox pick trump early talk point work flu,"[8, 10]",0,0,0,0,0,0,0,0,1,0,1
quarantine got watch everyone snap story without skip couid,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
buddha thackery become first chief finish work brilliantly case paid tweet,"[0, 6, 10]",1,0,0,0,0,0,1,0,0,0,1
let make sure trump signature ever death certify couid victim,[6],0,0,0,0,0,0,1,0,0,0,0
im tryna lose weight fuck corona jah,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
history remem corona second fastest spread entity india first fake news,"[3, 6, 10]",0,0,0,1,0,0,1,0,0,0,1
predict wake tomorrow headline say million case,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
hikari peopl la get bore start lie corona drama,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
time past bear midnight corona runner throw disease old fart lie,"[3, 4, 7]",0,0,0,1,1,0,0,1,0,0,0
cant bone spur way corona virus,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
given sharp rise couid case think lockdown extend let us know view,"[3, 4, 9]",0,0,0,1,1,0,0,0,0,1,0
joe widen said would appoint gene deal,"[0, 9]",1,0,0,0,0,0,0,0,0,1,0
tomorrow april fool day whole thing better turn big prank,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
disney release corona get viewer lockdown disney tell im wrong,"[7, 9, 10]",0,0,0,0,0,0,0,1,0,1,1
india extend lockdown extend beyond one month prepare test test treat,"[3, 4, 9]",0,0,0,1,1,0,0,0,0,1,0
rub professor is make ever assign fuck corona,[6],0,0,0,0,0,0,1,0,0,0,0
quarantine mom get corona that hard one sure one,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
may lord bless protect whole world corona virus april wonder month,"[0, 2]",1,0,1,0,0,0,0,0,0,0,0
corona center swim open aii solar nano one need self quarantine wa his pool,"[5, 6, 10]",0,0,0,0,0,1,1,0,0,0,1
new recover china total place already worldwide couid china,[8],0,0,0,0,0,0,0,0,1,0,0
friend lli chang name corona virus suh alive,[10],0,0,0,0,0,0,0,0,0,0,1
lockdown end pleas continue stay least it away,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
would like thank creator cook mama food network prepare couid,[10],0,0,0,0,0,0,0,0,0,0,1
may allah save us corona end frighten tandem quickly restore order world,[2],0,0,1,0,0,0,0,0,0,0,0
man sick south serious wrong thought pattern couid,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
that number death report today be to stay fuck home,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
ight goodnight yall got us act like fool point expect,"[4, 6, 9]",0,0,0,0,1,0,1,0,0,1,0
corona situate badass home say hop zoom,[10],0,0,0,0,0,0,0,0,0,0,1
stupid joke kim know couid big issue dont need fucking remind,[6],0,0,0,0,0,0,1,0,0,0,0
feel like ebola overblown media time one took couid serious remem boy cry wolf,"[7, 9]",0,0,0,0,0,0,0,1,0,1,0
it april talk peopl freely dont april fool peopl dont spread fall news couid,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
slow move shit need get to asap,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
peopl didn't know corona virus big issue there almost million case worldwide,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
im proud say im one master corona virus season,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
big earthquake remind us higher power alway control,"[0, 2, 7, 9]",1,0,1,0,0,0,0,1,0,1,0
watch april fool joke today corona relax self depress,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
congrats corona come india convert islam halal media taught karma,"[3, 6, 10]",0,0,0,1,0,0,1,0,0,0,1
us academy suggest withhold treatment polite oppo what word,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
stay home couid update country norway total case total death total recon total active case,[8],0,0,0,0,0,0,0,0,1,0,0
premium motor spirit per lit thank couid,"[0, 1, 9]",1,1,0,0,0,0,0,0,0,1,0
madly grades yearly man test posit couid pass away indoor today,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
also lethal influence tri get lord darwin decide need cull,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
day tomorrow im get birthday coochie suh count day corona you dumb bitch,[6],0,0,0,0,0,0,1,0,0,0,0
mom call breakdown phone be work medicine drive mad,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
april fool day shit joke right,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
let real tik tok real thing that behind corona,[10],0,0,0,0,0,0,0,0,0,0,1
youll get support gave corona patient blue state,"[0, 1, 6, 7]",1,1,0,0,0,0,1,1,0,0,0
ignore headline not video spread throughout ca mo,"[4, 8, 9]",0,0,0,0,1,0,0,0,1,1,0
yoon lu lot stay safe home co there person posit i corona,[4],0,0,0,0,1,0,0,0,0,0,0
stop expect essential worker put risk without proper protect place couid,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
eleven case resent twenty six engine make stop,[4],0,0,0,0,1,0,0,0,0,0,0
know it april tori govern complete joke gotto couid,[6],0,0,0,0,0,0,1,0,0,0,0
april it today im wait news announce april fool corona dont exist i,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
anyon make april fool joke corona virus go lick toilet live cave till learn manner,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
ist almost curs article couid true though ig link,"[1, 5, 6]",0,1,0,0,0,1,1,0,0,0,0
ight govern april fool yall say like bout corona,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
woke coma corona come new flavor call coward someth,"[4, 5, 10]",0,0,0,0,1,1,0,0,0,0,1
break australia death toll risen person pass away orang base hospital,[8],0,0,0,0,0,0,0,0,1,0,0
yo april fool corona virus still thing hahaha,[10],0,0,0,0,0,0,0,0,0,0,1
africa far spare couid lowest case ever contain,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
im definite tell futur gene attend class midst tandem couid,"[0, 6, 10]",1,0,0,0,0,0,1,0,0,0,1
make whole new gene call suh,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
guarantee put caribbean mother grandmother lab he conjure vaccine corona,[10],0,0,0,0,0,0,0,0,0,0,1
corona is done im go ever country concert,[0],1,0,0,0,0,0,0,0,0,0,0
order bath suit swim bath cant nah corona,[10],0,0,0,0,0,0,0,0,0,0,1
bring us knee caus us ask lord clean heart,"[2, 9]",0,0,1,0,0,0,0,0,0,1,0
us bad way laugh out loud om cant wait till crap done,"[4, 6, 10]",0,0,0,0,1,0,1,0,0,0,1
dollar say idiot make april fool joke corona virus,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
serious look forward ever day thank make us laugh everyday,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
two doctor held hostage test neg corona virus,[8],0,0,0,0,0,0,0,0,1,0,0
april fool today corona enough already,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
trump urge florida welcome cruise ship deadly outbreak us renew,[8],0,0,0,0,0,0,0,0,1,0,0
dont think anyon heist call chinese virus couid,"[6, 9, 10]",0,0,0,0,0,0,1,0,0,1,1
police scare corona too barley seen since mess start good,"[4, 9]",0,0,0,0,1,0,0,0,0,1,0
budget pay bill thing keep sane right im joke couid,"[0, 4, 9, 10]",1,0,0,0,1,0,0,0,0,1,1
time corona leav ask us start pay back free money en,[10],0,0,0,0,0,0,0,0,0,0,1
better get single got corona april fool joke tomorrow caus unni aint funny,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
re headman liter theme song spider,"[3, 9, 10]",0,0,0,1,0,0,0,0,0,1,1
arent indian media folk get corona right time die need pray harder,"[2, 6]",0,0,1,0,0,0,1,0,0,0,0
dunno im look forward couid episode south park stardom,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
scare rain oo hot weather best corona season,[4],0,0,0,0,1,0,0,0,0,0,0
ex dad icu i corona im sad hate hate caus wan na check,"[4, 5]",0,0,0,0,1,1,0,0,0,0,0
almost we australian wildfire corona god i bore huh,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
so say couid tandem challenge crisis face since second world war,"[5, 8]",0,0,0,0,0,1,0,0,1,0,0
grandpa call said syd second corona thing done go drive casino fast,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
langa lame thank meet everyone video caller go,[10],0,0,0,0,0,0,0,0,0,0,1
keep feel like longest dream gon na wake one day couid isn't gon na thing anymor,"[0, 3, 5]",1,0,0,1,0,1,0,0,0,0,0
anyon thought corona might like move got ta find start thing,"[0, 3, 9, 10]",1,0,0,1,0,0,0,0,0,1,1
case us march march,"[3, 8]",0,0,0,1,0,0,0,0,1,0,0
here need know way couid impact asian football nice one,"[5, 8, 9]",0,0,0,0,0,1,0,0,1,1,0
disrespect roach planet earth say corona take first,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
sure paid media doom corona crisis pakistan good omen pakistan,"[7, 9]",0,0,0,0,0,0,0,1,0,1,0
aw late game global hub corona ideas ju sayin,"[3, 6]",0,0,0,1,0,0,1,0,0,0,0
boston globe hold us preside directly response crisis country,"[6, 8, 9]",0,0,0,0,0,0,1,0,1,1,0
thank you honor am given entir year salary fight,[1],0,1,0,0,0,0,0,0,0,0,0
cover make want fall love ruin,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
alcohol base hand saint kill cant drink cure,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
yesterday anniversary dinner one book couldnt stop celebs,[0],1,0,0,0,0,0,0,0,0,0,0
one friend own company make lentil shamed,[9],0,0,0,0,0,0,0,0,0,1,0
air empty sidewalk car ill peopl gone,"[5, 9]",0,0,0,0,0,1,0,0,0,1,0
im opposite hypochondriac ill get like cold,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
due corona situate lot time pleas give min time chang life,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
wif guy lie corona april fool stupid you got ta,[6],0,0,0,0,0,0,1,0,0,0,0
corona get we bermuda realest way nobody nah lef ova deh,"[0, 4, 10]",1,0,0,0,1,0,0,0,0,0,1
right response no go online voter register mailing vote noid ballot,"[4, 7, 9]",0,0,0,0,1,0,0,1,0,1,0
trump somehow go spin corona virus disease landslide victory novel,"[0, 1, 7, 10]",1,1,0,0,0,0,0,1,0,0,1
brain switch card is corona virus dont suspect dont suspect least i day that period,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
think essay gunna make us write,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
im avoid corona steer directly trip bypass,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
chinese govt release name citizen whan first carrier corona virus name lay lee sub kee,[8],0,0,0,0,0,0,0,0,1,0,0
corona take world come major danger human race mini mini,"[4, 10]",0,0,0,0,1,0,0,0,0,0,1
new case new death georgia unit state couid,[8],0,0,0,0,0,0,0,0,1,0,0
lawrence phillip escape jail caus dont want corona virus,[10],0,0,0,0,0,0,0,0,0,0,1
usa govern tomorrow april fool tell us corona quarantine shit joke could get back normal live,"[0, 3, 4, 5, 10]",1,0,0,1,1,1,0,0,0,0,1
last like corona light sweet even got ta squeeze,[10],0,0,0,0,0,0,0,0,0,0,1
hope tomorrow announce april fool joke go back normal miss go walk,"[0, 5, 6]",1,0,0,0,0,1,1,0,0,0,0
corona virus brought human closer there never mani peopl cooper,"[0, 1]",1,1,0,0,0,0,0,0,0,0,0
mom brought onion room corona virus disinfect whatsapp african mother cult need end,"[5, 10]",0,0,0,0,0,1,0,0,0,0,1
anyon sign even flu hope throw away toothbrush use despot one tandem,"[0, 9, 10]",1,0,0,0,0,0,0,0,0,1,1
possible put said differ control return petty behavior,"[0, 3]",1,0,0,1,0,0,0,0,0,0,0
cant wait april fool tomorrow final go tell us corona virus joke,"[0, 3, 10]",1,0,0,1,0,0,0,0,0,0,1
guess now perfect time tell im april fool ass,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
sister grandma die corona today yall pal safe,"[2, 4, 5]",0,0,1,0,1,1,0,0,0,0,0
feel like cant get corona that doesn't exist world,"[0, 4, 10]",1,0,0,0,1,0,0,0,0,0,1
let know keep away might worth tri,"[0, 2, 10]",1,0,1,0,0,0,0,0,0,0,1
maybe throw flight stair know wreck shit,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
test better bad test really hear happen us couid,"[4, 6, 10]",0,0,0,0,1,0,1,0,0,0,1
woke scare miss confer call cool couid,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
star war actor andrew jack die britain result agent said wednesday,"[5, 9]",0,0,0,0,0,1,0,0,0,1,0
trish regan one first peopl really put emphasis,"[1, 8]",0,1,0,0,0,0,0,0,1,0,0
couid still rise horizon peopl really take recant dont ignore govt warn instruct,"[1, 4]",0,1,0,0,1,0,0,0,0,0,0
everyone gon na die soon corona shit get work everyday,[3],0,0,0,1,0,0,0,0,0,0,0
april must prove us joke let us go usual live,"[0, 5]",1,0,0,0,0,1,0,0,0,0,0
play radio lionel rich cinderella toget defeat disease couid,"[0, 8]",1,0,0,0,0,0,0,0,1,0,0
okay find corona virus long run april fool joke,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
take test sever colleagues result came neg mine posit convict,"[5, 9]",0,0,0,0,0,1,0,0,0,1,0
think im fall back bad depress quarantine thing ah,"[3, 5]",0,0,0,1,0,1,0,0,0,0,0
let get everyone need stop baby step process,"[0, 6, 8]",1,0,0,0,0,0,1,0,1,0,0
we real like could never imagine yall think corona shut world watch skit play laugh out loud,"[8, 10]",0,0,0,0,0,0,0,0,1,0,1
fuck fuck fuck said half tucson gon na infect sooner later,"[4, 6]",0,0,0,0,1,0,1,0,0,0,0
man want go me sip buchanan eat fire ass sea food listen live music puta corona,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
guy tinder said want get corona caus want expert excuse,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
im sorry heart got love one taken corona virus,"[0, 2, 5]",1,0,1,0,0,1,0,0,0,0,0
una like quarrel place artist tri give us fun corona time una dey set blow everywhere,"[0, 1, 10]",1,1,0,0,0,0,0,0,0,0,1
hen sell stuff subtle hint corona apocalypse pretty entertain,"[0, 6]",1,0,0,0,0,0,1,0,0,0,0
everyone suddenly expert yellowstone volcano earthquake bet they also expert,"[6, 9]",0,0,0,0,0,0,1,0,0,1,0
time like wonder south park gon na make fun,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
okay ive got someth weight gain corona go away,"[5, 6, 10]",0,0,0,0,0,1,1,0,0,0,1
cant wait south park take mani peopl get blast,"[6, 9, 10]",0,0,0,0,0,0,1,0,0,1,1
still cant say corona virus laugh im piece shit,[10],0,0,0,0,0,0,0,0,0,0,1
tomorrow govern like april fool aint corona virus,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
want apocalypse suppose arrive much later stardom couid,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
aka mad dogg mess shit ton money im lose money day day,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
perfect distract treason commit democrat part obama administer,"[7, 8]",0,0,0,0,0,0,0,1,1,0,0
the wick walk ever side vilest men exalt judgement rain rich poor,"[0, 3, 5]",1,0,0,1,0,1,0,0,0,0,0
stay home caravan park west cork britta peopl die ye die couid,"[0, 4, 6]",1,0,0,0,1,0,1,0,0,0,0
today chinese made joke didn't get earth laugh couid,[10],0,0,0,0,0,0,0,0,0,0,1
queen use year worth medic supply week couid run low,"[3, 4]",0,0,0,1,1,0,0,0,0,0,0
pentagon order install stop report case infect eclipse,"[5, 8, 9]",0,0,0,0,0,1,0,0,1,1,0
well one still job arent kind idiot bullshit,"[6, 10]",0,0,0,0,0,0,1,0,0,0,1
wait till tomorow god tell us whole corona virus part april fool joke,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
trust of company give of withdraw corona crisis pleas confirm sir central elf commission india,"[0, 4, 9]",1,0,0,0,1,0,0,0,0,1,0
miss mum bad want corona nonsense know shed fly,"[5, 6]",0,0,0,0,0,1,1,0,0,0,0
ladoo little brother heard mom cough got mommy corona virus,[10],0,0,0,0,0,0,0,0,0,0,1
mom told go outside hous dick might corona ladoo,[10],0,0,0,0,0,0,0,0,0,0,1
break foxes alert death toll us reach,[8],0,0,0,0,0,0,0,0,1,0,0
thank corona virus discount bought someth ive want long time,"[1, 10]",0,1,0,0,0,0,0,0,0,0,1
fuck aint shit start whole corona shit que se jordan,[6],0,0,0,0,0,0,1,0,0,0,0
anyon even attempt relax april fool joke put jail least year,[6],0,0,0,0,0,0,1,0,0,0,0
would yall govern lie corona said april fools news,"[9, 10]",0,0,0,0,0,0,0,0,0,1,1
online school dont think i drop become stripper wait corona virus nom,"[3, 9, 10]",0,0,0,1,0,0,0,0,0,1,1
abuelita already plan can asada us corona shit adam get blackout drunk,"[0, 4, 10]",1,0,0,0,1,0,0,0,0,0,1
couid serious expect new york im see mani death timeline,"[4, 5, 9]",0,0,0,0,1,1,0,0,0,1,0
emoji race round live entertain quarantine corona winner move next race,"[0, 10]",1,0,0,0,0,0,0,0,0,0,1
idea bring back sport corona time sport go ahead usual ever player inside orb would watch,"[3, 10]",0,0,0,1,0,0,0,0,0,0,1
